date,btl_rating,tln_rating,alp_rating,problem_1,problem_2,problem_3,chance_1,chance_2,chance_3,longitude,latitude,station_name,climate_id,year,month,day,data_quality,max_temp_c,min_temp_c,mean_temp_c,heat_deg_day_c,cool_deg_day_c,total_rain_mm,total_snow_cm,total_precip_mm,snow_on_ground_cm,dir_of_max_gust_10s_deg,spd_of_max_gust_kmh
2022-01-03,considerable,high,high,storm-slab,persistent-slab,,likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,1,3,,-11.6,-22.3,-17,35,0,,,3,106,6,41
2022-01-04,considerable,considerable,considerable,storm-slab,persistent-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,1,4,,-21.7,-25.7,-23.7,41.7,0,,,1.3,111,6,46
2022-01-05,moderate,considerable,considerable,storm-slab,persistent-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,1,5,,-23.3,-30.6,-26.9,44.9,0,,,0.2,110,7,34
2022-01-06,moderate,considerable,considerable,storm-slab,persistent-slab,,likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,1,6,,-15.7,-31.1,-23.4,41.4,0,,,2.3,108,26,43
2022-01-07,high,high,high,storm-slab,persistent-slab,,Certain,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,1,7,,-9.4,-16.6,-13,31,0,,,3,120,24,47
2022-01-08,considerable,considerable,considerable,storm-slab,persistent-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,1,8,,-9.7,-13,-11.4,29.4,0,,,0,126,24,49
2022-01-09,moderate,moderate,considerable,wind-slab,persistent-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,1,9,,-6.8,-12.5,-9.7,27.7,0,,,0,124,26,56
2022-01-10,moderate,moderate,moderate,wind-slab,persistent-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,1,10,,-5.8,-9,-7.4,25.4,0,,,0,124,26,62
2022-01-11,moderate,moderate,considerable,wind-slab,persistent-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,1,11,,-2.6,-6.8,-4.7,22.7,0,,,0,123,28,48
2022-01-12,high,high,high,storm-slab,persistent-slab,,likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,1,12,,-0.5,-2.7,-1.6,19.6,0,,,0,127,26,45
2022-01-13,considerable,considerable,high,storm-slab,cornice,persistent-slab,likely,Likely,Possible,-116.34,51.44,YOHO PARK,11790J1,2022,1,13,,0.6,-1.3,-0.4,18.4,0,,,1.9,130,27,46
2022-01-14,moderate,moderate,considerable,storm-slab,persistent-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,1,14,,-1.2,-5.1,-3.1,21.1,0,,,0,125,25,51
2022-01-15,low,moderate,moderate,storm-slab,persistent-slab,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,1,15,,0.2,-3.1,-1.4,19.4,0,,,0.2,123,27,52
2022-01-16,low,moderate,moderate,wind-slab,persistent-slab,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,1,16,,-2.7,-4.2,-3.4,21.4,0,,,0,119,27,48
2022-01-17,low,moderate,moderate,wind-slab,deep-persistent-slab,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,1,17,,-1,-3.4,-2.2,20.2,0,,,0,131,28,50
2022-01-18,low,moderate,moderate,wind-slab,deep-persistent-slab,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,1,18,,-1,-13.1,-7.1,25.1,0,,,0,141,7,40
2022-01-19,low,low,moderate,deep-persistent-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,1,19,,-10.1,-21.4,-15.8,33.8,0,,,0.2,136,26,42
2022-01-20,low,moderate,considerable,storm-slab,deep-persistent-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,1,20,,-6.5,-11.1,-8.8,26.8,0,,,0,135,27,57
2022-01-21,moderate,moderate,moderate,wind-slab,deep-persistent-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,1,21,,-1.3,-7.6,-4.4,22.4,0,,,0,138,24,33
2022-01-22,considerable,considerable,considerable,wind-slab,cornice,deep-persistent-slab,Likely,Likely,Possible,-116.34,51.44,YOHO PARK,11790J1,2022,1,22,,-4.5,-6.5,-5.5,23.5,0,,,0,135,25,40
2022-01-23,considerable,considerable,considerable,wet-loose,deep-persistent-slab,wind-slab,likely,Possible,Likely,-116.34,51.44,YOHO PARK,11790J1,2022,1,23,,-5.6,-7.5,-6.5,24.5,0,,,0,133,25,52
2022-01-24,moderate,moderate,moderate,wind-slab,deep-persistent-slab,wet-loose,Possible,Possible,Possible,-116.34,51.44,YOHO PARK,11790J1,2022,1,24,,-1,-8.9,-5,23,0,,,0,131,,
2022-01-25,low,moderate,moderate,deep-persistent-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,1,25,,-6,-13,-9.5,27.5,0,,,0,129,26,42
2022-01-26,low,moderate,moderate,deep-persistent-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,1,26,,-7.8,-12.1,-10,28,0,,,0,128,25,40
2022-01-27,low,low,low,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,1,27,,-10.4,-12.9,-11.7,29.7,0,,,0,127,27,39
2022-01-28,low,low,low,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,1,28,,-8.6,-13.4,-11,29,0,,,0,126,27,53
2022-01-29,low,low,low,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,1,29,,-6.2,-12.7,-9.5,27.5,0,,,0,124,26,50
2022-01-30,low,moderate,moderate,storm-slab,,,Likely,,,-116.34,51.44,YOHO PARK,11790J1,2022,1,30,,-4.8,-8.3,-6.5,24.5,0,,,0,123,29,45
2022-01-31,moderate,considerable,considerable,storm-slab,,,Likely,,,-116.34,51.44,YOHO PARK,11790J1,2022,1,31,,-4.6,-10.6,-7.6,25.6,0,,,0,133,26,44
2022-02-01,moderate,considerable,considerable,wind-slab,dry-loose,,Likely,Likely,,-116.34,51.44,YOHO PARK,11790J1,2022,2,1,,-10.6,-21.2,-15.9,33.9,0,,,0,134,6,40
2022-02-02,low,moderate,considerable,wind-slab,,,Likely,,,-116.34,51.44,YOHO PARK,11790J1,2022,2,2,,-17.2,-28.6,-22.9,40.9,0,,,0,133,27,53
2022-02-03,low,moderate,moderate,wind-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,2,3,,-13.2,-18.9,-16.1,34.1,0,,,0,132,26,61
2022-02-04,moderate,moderate,considerable,persistent-slab,wind-slab,,Likely,Likely,,-116.34,51.44,YOHO PARK,11790J1,2022,2,4,,-7.3,-13.6,-10.4,28.4,0,,,0,134,26,62
2022-02-05,moderate,considerable,considerable,wind-slab,persistent-slab,,likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,2,5,,-0.6,-7.6,-4.1,22.1,0,,,0,,26,42
2022-02-06,considerable,considerable,considerable,persistent-slab,wind-slab,wet-loose,Likely,Likely,Likely,-116.34,51.44,YOHO PARK,11790J1,2022,2,6,,2.9,-5.1,-1.1,19.1,0,,,0,139,26,49
2022-02-07,considerable,considerable,considerable,wind-slab,persistent-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,2,7,,-2,-5.5,-3.7,21.7,0,,,0,136,27,61
2022-02-08,moderate,considerable,considerable,wind-slab,persistent-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,2,8,,-1.2,-5.2,-3.2,21.2,0,,,0,140,25,47
2022-02-09,moderate,considerable,considerable,persistent-slab,wind-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,2,9,,0.4,-3.9,-1.8,19.8,0,,,5.7,139,27,52
2022-02-10,considerable,considerable,considerable,persistent-slab,wind-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,2,10,,4.7,-2.6,1,17,0,,,1.9,136,25,75
2022-02-11,moderate,considerable,considerable,persistent-slab,wind-slab,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,2,11,,4.3,-8.2,-1.9,19.9,0,,,0.2,132,24,32
2022-02-12,moderate,considerable,considerable,persistent-slab,wind-slab,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,2,12,,0.8,-10.5,-4.9,22.9,0,,,0,131,24,39
2022-02-13,moderate,considerable,considerable,persistent-slab,wind-slab,,Possible,Unlikely,,-116.34,51.44,YOHO PARK,11790J1,2022,2,13,,2.1,-6.5,-2.2,20.2,0,,,0,130,26,42
2022-02-14,low,moderate,low,persistent-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,2,14,,0.8,-6,-2.6,20.6,0,,,0,129,27,35
2022-02-15,low,moderate,low,persistent-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,2,15,,2.7,-6.6,-2,20,0,,,0,128,26,41
2022-02-16,low,moderate,moderate,wind-slab,persistent-slab,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,2,16,,-2.5,-10.1,-6.3,24.3,0,,,0,127,25,47
2022-02-17,low,moderate,low,persistent-slab,wind-slab,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,2,17,,-2.8,-5.8,-4.3,22.3,0,,,0,129,26,49
2022-02-18,low,moderate,low,persistent-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,2,18,,0.6,-3.3,-1.4,19.4,0,,,0,140,26,46
2022-02-19,low,moderate,moderate,wind-slab,persistent-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,2,19,,-0.7,-3.6,-2.2,20.2,0,,,0,138,26,42
2022-02-20,considerable,considerable,considerable,storm-slab,persistent-slab,,likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,2,20,,-3.6,-16.7,-10.1,28.1,0,,,0,145,8,41
2022-02-21,low,moderate,moderate,wind-slab,wet-loose,,Likely,Likely,,-116.34,51.44,YOHO PARK,11790J1,2022,2,21,,-16.4,-23.1,-19.8,37.8,0,,,0,146,8,38
2022-02-22,low,moderate,moderate,wind-slab,,,Likely,,,-116.34,51.44,YOHO PARK,11790J1,2022,2,22,,-15.9,-28.4,-22.1,40.1,0,,,0,143,4,35
2022-02-23,moderate,moderate,moderate,wind-slab,persistent-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,2,23,,-16.3,-33.6,-24.9,42.9,0,,,0,140,26,42
2022-02-24,moderate,moderate,moderate,wind-slab,persistent-slab,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,2,24,,-6.1,-21.6,-13.9,31.9,0,,,0,138,26,35
2022-02-25,low,moderate,moderate,wind-slab,persistent-slab,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,2,25,,-6.3,-18.4,-12.3,30.3,0,,,0,137,25,49
2022-02-26,low,moderate,moderate,wind-slab,persistent-slab,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,2,26,,-5.3,-16.3,-10.8,28.8,0,,,0,136,26,60
2022-02-27,low,moderate,moderate,wind-slab,persistent-slab,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,2,27,,-3.2,-9.4,-6.3,24.3,0,,,0,135,28,49
2022-02-28,considerable,high,high,storm-slab,persistent-slab,,likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,2,28,,-0.8,-5,-2.9,20.9,0,,,0,138,27,40
2022-03-01,high,high,high,storm-slab,wet-loose,persistent-slab,Certain,Likely,Likely,-116.34,51.44,YOHO PARK,11790J1,2022,3,1,,1.9,-2.3,-0.2,18.2,0,,,11.4,141,27,44
2022-03-02,considerable,considerable,considerable,storm-slab,wet-loose,persistent-slab,Likely,Possible,Possible,-116.34,51.44,YOHO PARK,11790J1,2022,3,2,,2.7,-2.3,0.2,17.8,0,,,1.8,139,,
2022-03-03,moderate,moderate,considerable,storm-slab,persistent-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,3,3,,1,-3.6,-1.3,19.3,0,,,7.7,143,,
2022-03-04,low,moderate,moderate,storm-slab,persistent-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,3,4,,1.9,-9.5,-3.8,21.8,0,,,0,147,,
2022-03-05,low,moderate,moderate,storm-slab,persistent-slab,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,3,5,,5.3,-17.4,-6,24,0,,,0.2,144,,
2022-03-06,low,considerable,moderate,persistent-slab,storm-slab,,Likely,Likely,,-116.34,51.44,YOHO PARK,11790J1,2022,3,6,,3.6,-17.6,-7,25,0,,,0,142,26,33
2022-03-07,low,considerable,moderate,storm-slab,persistent-slab,,Likely,Likely,,-116.34,51.44,YOHO PARK,11790J1,2022,3,7,,0.2,-10.1,-4.9,22.9,0,,,1.4,140,7,42
2022-03-08,low,moderate,moderate,wind-slab,persistent-slab,,Possible,Likely,,-116.34,51.44,YOHO PARK,11790J1,2022,3,8,,-4.7,-18.2,-11.5,29.5,0,,,0.2,140,,
2022-03-09,low,moderate,moderate,wind-slab,persistent-slab,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,3,9,,-4.3,-25.4,-14.8,32.8,0,,,0.2,139,27,36
2022-03-10,low,moderate,moderate,wind-slab,persistent-slab,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,3,10,,-0.4,-17.3,-8.9,26.9,0,,,0,138,25,34
2022-03-11,low,moderate,moderate,wind-slab,persistent-slab,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,3,11,,-3.5,-12.3,-7.9,25.9,0,,,0,137,26,50
2022-03-12,low,moderate,moderate,wind-slab,persistent-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,3,12,,-0.1,-6.4,-3.3,21.3,0,,,2,137,27,44
2022-03-13,low,moderate,moderate,wind-slab,persistent-slab,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,3,13,,0.7,-4.5,-1.9,19.9,0,,,3,142,27,33
2022-03-14,low,moderate,moderate,wind-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,3,14,,1.6,-2.2,-0.3,18.3,0,,,2.3,142,26,41
2022-03-15,moderate,considerable,high,storm-slab,,,likely,,,-116.34,51.44,YOHO PARK,11790J1,2022,3,15,,,,,,,,,,144,,
2022-03-16,moderate,considerable,considerable,storm-slab,,,Likely,,,-116.34,51.44,YOHO PARK,11790J1,2022,3,16,,,,,,,,,,,,
2022-03-17,low,moderate,considerable,storm-slab,,,Likely,,,-116.34,51.44,YOHO PARK,11790J1,2022,3,17,,,,,,,,,,142,,
2022-03-18,moderate,moderate,considerable,persistent-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,3,18,,2.9,-4.2,-0.7,18.7,0,,,1.4,144,25,43
2022-03-19,moderate,moderate,considerable,persistent-slab,wind-slab,,Possible,Likely,,-116.34,51.44,YOHO PARK,11790J1,2022,3,19,,3,-4.2,-0.6,18.6,0,,,2.5,141,27,42
2022-03-20,low,moderate,considerable,wind-slab,persistent-slab,wet-loose,Likely,Possible,Likely,-116.34,51.44,YOHO PARK,11790J1,2022,3,20,,1.5,-4.9,-1.7,19.7,0,,,1.1,142,25,47
2022-03-21,low,moderate,moderate,persistent-slab,wind-slab,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,3,21,,1.4,-5.7,-2.1,20.1,0,,,0,141,25,37
2022-03-22,considerable,considerable,considerable,persistent-slab,wind-slab,cornice,Possible,Likely,Possible,-116.34,51.44,YOHO PARK,11790J1,2022,3,22,,3.3,-3.2,0.1,17.9,0,,,0,139,26,43
2022-03-23,considerable,considerable,considerable,persistent-slab,wet-loose,wind-slab,Possible,Likely,Likely,-116.34,51.44,YOHO PARK,11790J1,2022,3,23,,6.8,-1.8,2.5,15.5,0,,,2.7,137,26,53
2022-03-24,moderate,moderate,moderate,persistent-slab,wet-loose,wind-slab,Possible,Possible,Possible,-116.34,51.44,YOHO PARK,11790J1,2022,3,24,,5.5,-8.1,-1.3,19.3,0,,,2.2,131,28,40
2022-03-25,low,moderate,moderate,persistent-slab,wet-loose,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,3,25,,3.3,-10.2,-3.5,21.5,0,,,0,130,26,32
2022-03-26,low,moderate,moderate,persistent-slab,wet-loose,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,3,26,,2.3,-3.1,-0.4,18.4,0,,,0,128,28,32
2022-03-27,moderate,considerable,considerable,wet-loose,cornice,persistent-slab,Likely,Possible,Possible,-116.34,51.44,YOHO PARK,11790J1,2022,3,27,,4.4,-1.9,1.2,16.8,0,,,0,128,26,38
2022-03-28,moderate,considerable,considerable,wet-loose,cornice,persistent-slab,Likely,Possible,Possible,-116.34,51.44,YOHO PARK,11790J1,2022,3,28,,5.7,-1.4,2.2,15.8,0,,,4.7,124,25,47
2022-03-29,moderate,moderate,moderate,wet-loose,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,3,29,,8.1,-6.7,0.7,17.3,0,,,0.2,124,,
2022-03-30,moderate,moderate,low,wet-loose,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,3,30,,8.3,-5.8,1.2,16.8,0,,,1,120,25,47
2022-03-31,moderate,low,low,wet-loose,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,3,31,,,,,,,,,,119,,
2022-04-01,low,low,low,wet-loose,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,1,,3.7,-4.2,-0.3,18.3,0,,,0,118,25,42
2022-04-02,low,low,low,wet-loose,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,2,,3.6,-4.4,-0.4,18.4,0,,,7.4,117,26,68
2022-04-03,low,low,low,wind-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,3,,3.7,-4.3,-0.3,18.3,0,,,0,123,26,49
2022-04-04,moderate,considerable,considerable,storm-slab,,,likely,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,4,,5.5,-3.7,0.9,17.1,0,,,3.9,120,27,53
2022-04-05,moderate,considerable,considerable,storm-slab,,,Likely,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,5,,2.6,-4.2,-0.8,18.8,0,,,0.4,122,27,47
2022-04-06,moderate,considerable,considerable,wind-slab,wet-slab,,Likely,Likely,,-116.34,51.44,YOHO PARK,11790J1,2022,4,6,,4.7,-5.6,-0.4,18.4,0,,,0.2,119,26,41
2022-04-07,moderate,considerable,considerable,wet-slab,wind-slab,,likely,Likely,,-116.34,51.44,YOHO PARK,11790J1,2022,4,7,,5.1,-5,0.1,17.9,0,,,0,118,26,42
2022-04-08,moderate,considerable,considerable,wet-slab,,,likely,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,8,,6.9,-1.2,2.8,15.2,0,,,0,116,24,74
2022-04-09,low,low,moderate,wind-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,9,,1.8,-7.6,-2.9,20.9,0,,,3.5,118,24,47
2022-04-10,low,moderate,moderate,wind-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,10,,-0.9,-10,-5.5,23.5,0,,,0,117,24,35
2022-04-11,low,low,low,wind-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,11,,-2.7,-13.8,-8.2,26.2,0,,,0.2,117,9,40
2022-04-12,low,low,moderate,wind-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,12,,-5.7,-14.1,-9.9,27.9,0,,,0,116,6,34
2022-04-13,low,low,moderate,wind-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,13,,-3.2,-16.2,-9.7,27.7,0,,,0,116,6,38
2022-04-14,low,low,low,wind-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,14,,-3.4,-13.5,-8.4,26.4,0,,,0,115,,
2022-04-15,low,low,low,cornice,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,15,,-0.6,-12.9,-6.7,24.7,0,,,0,114,,
2022-04-16,low,low,low,cornice,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,16,,1.7,-15.2,-6.8,24.8,0,,,0,114,,
2022-04-17,low,low,low,cornice,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,17,,4.8,-16,-5.6,23.6,0,,,0.2,114,25,40
2022-04-18,low,low,low,cornice,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,18,,6.1,-13.6,-3.8,21.8,0,,,0,113,,
2022-04-19,low,moderate,considerable,wind-slab,,,Likely,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,19,,-1.1,-4.1,-2.6,20.6,0,,,11.2,111,25,46
2022-04-20,low,moderate,moderate,wind-slab,wet-loose,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,4,20,,5.4,-10.2,-2.4,20.4,0,,,0,123,,
2022-04-21,low,moderate,moderate,wind-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,21,,9.4,-6,1.7,16.3,0,,,0.2,119,,
2022-04-22,low,moderate,moderate,wind-slab,cornice,wet-loose,Possible,Possible,Possible,-116.34,51.44,YOHO PARK,11790J1,2022,4,22,,8.3,-1.4,3.4,14.6,0,,,1,113,25,38
2022-04-23,low,moderate,moderate,wind-slab,cornice,wet-loose,Possible,Possible,Possible,-116.34,51.44,YOHO PARK,11790J1,2022,4,23,,12.1,-7.1,2.5,15.5,0,,,0.2,111,23,38
2022-04-24,low,moderate,moderate,wet-loose,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,24,,12.1,-8.1,2,16,0,,,0,108,27,37
2022-04-25,low,moderate,moderate,wet-loose,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,25,,10.6,-5.1,2.7,15.3,0,,,0,104,26,35
2022-04-26,low,low,low,wind-slab,wet-loose,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,4,26,,10,-2.5,3.7,14.3,0,,,3.9,101,26,38
2022-04-27,low,low,low,wind-slab,wet-loose,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,4,27,,6.7,-2.7,2,16,0,,,0.8,100,25,47
2022-04-28,low,low,low,wind-slab,wet-loose,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2022,4,28,,6.3,-4.5,0.9,17.1,0,,,0.2,101,26,32
2022-04-29,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,29,,,,,,,,,,98,,
2022-04-30,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,4,30,,12,-7.1,2.4,15.6,0,,,0,95,8,31
2022-05-01,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,1,,,,,,,,,,91,,
2022-05-02,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,2,,14.7,-2,6.4,11.6,0,,,0,88,,
2022-05-03,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,3,,14.4,-2.3,6.1,11.9,0,,,0,82,27,38
2022-05-04,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,4,,11.6,2.1,6.9,11.1,0,,,0,76,26,59
2022-05-05,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,5,,8.9,1.2,5.1,12.9,0,,,6.2,71,28,41
2022-05-06,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,6,,10.4,-1.1,4.6,13.4,0,,,2.6,67,27,54
2022-05-07,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,7,,9.7,-2.9,3.4,14.6,0,,,0,62,24,41
2022-05-08,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,8,,8.2,-2.6,2.8,15.2,0,,,0,59,32,34
2022-05-09,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,9,,7.2,-3.8,1.7,16.3,0,,,0.4,56,24,42
2022-05-10,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,10,,4.2,-1.3,1.5,16.5,0,,,3,53,24,43
2022-05-11,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,11,,9.7,-3,3.4,14.6,0,,,0,54,27,33
2022-05-12,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,12,,12.4,-6,3.2,14.8,0,,,0.2,52,,
2022-05-13,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,13,,9.9,-4,2.9,15.1,0,,,1.4,46,25,47
2022-05-14,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,14,,10.5,-1.7,4.4,13.6,0,,,0,43,26,38
2022-05-15,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,15,,9.1,1.3,5.2,12.8,0,,,1,39,26,32
2022-05-16,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,16,,14.3,1.3,7.8,10.2,0,,,0.5,36,26,52
2022-05-17,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,17,,,,,,,,,,30,,
2022-05-18,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,18,,4.9,-3.2,0.9,17.1,0,,,3.7,26,27,74
2022-05-19,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,19,,7.3,-0.9,3.2,14.8,0,,,1.4,28,25,34
2022-05-20,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,20,,10.7,-1.3,4.7,13.3,0,,,0,22,6,33
2022-05-21,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,21,,13.2,-4.1,4.5,13.5,0,,,0,17,27,31
2022-05-22,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,22,,14.1,-6,4,14,0,,,0,10,25,38
2022-05-23,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,23,,15.8,-4.1,5.8,12.2,0,,,0,5,24,35
2022-05-24,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,24,,13.6,-2.3,5.7,12.3,0,,,0,0,26,48
2022-05-25,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,25,,11.6,1.4,6.5,11.5,0,,,0.5,0,26,36
2022-05-26,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,26,,18.3,-0.5,8.9,9.1,0,,,0.2,0,25,39
2022-05-27,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,27,,12.3,1.1,6.7,11.3,0,,,4.4,0,26,60
2022-05-28,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,28,,14.5,-0.5,7,11,0,,,0,0,27,38
2022-05-29,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,29,,14.5,-2.4,6,12,0,,,0.7,0,,
2022-05-30,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2022,5,30,,13,0.7,6.8,11.2,0,,,0,0,,
